Site_ID,Date,Time,Latitude,Longitude,Air_temp,Cloud_perc,Wind_km.hr,Field_team,Secchi_m,Depth_m,Max_depth_m,DO_calibration_perc,Surface_temp,Surface_DO_sat,Surface_DO_mg.L,Surface_cond,Surface_sal_ppt,Surface_pH,Deep_temp,Deep_DO_sat,Deep_DO_mg.L,Deep_cond,Deep_sal_ppt,Deep_pH,TDS_mg.L,YSI_atm,Core_length_cm,Sediment_depth,Bottle1_temp_in,Bottle1_temp_out,Bottle2_temp_in,Bottle2_temp_out,Tows,Floating_chamber,Chl_total,Chla,Surface_NH3_mg.N.L,Surface_SRP_mg.P.L,Surface_Nitrate_Nitrite_ug.N.L,Surface_TP_mg.P.L,Surface_TN_ug.N.L,Surface_DIC_mg.L,Surface_DIC_uM,Surface_DOC_mg.L,Surface_DOC_uM,Surface_DIN_ug.N.L,Surface_NP_ratio,Surface_TN_TP,Deep_NH3_mg.N.L,Deep_SRP_mg.P.L,Deep_Nitrate_Nitrite_ug.N.L,Deep_TP_mg.P.L,Deep_TN_ug.N.L,Deep_DIC_mg.L,Deep_DIC_uM,Deep_DOC_mg.L,Deep_DOC_uM,SO4_mg.L,Alk_mg.L,Chloride_mg.L,MC_ug.L,pCO2,CO2_uM,CO2_uM_error,pCH4,CH4_uM,CH4_uM_error,pN2O,N2O_nM,N2O_nM_error,d15N_bulk,d13C_bulk,mgN_bulk,mgC_bulk,PercentN_bulk,PercentC_bulk,Sediment_C_N,d15N_org,d13C_org,mgN_org,mgC_org,PercentN_org,PercentC_org,Sediment_C_N_org,d15N_bulk_POM,d13C_bulk_POM,ugN_bulk_POM,ugC_bulk_POM,PercentN_bulk_POM,PercentC_bulk_POM,C_N_POM,d2H,d18O,EtoI,Regime,Water_source,Residence_time,Water_class,d_excess,delI18O,delI2H,Inflow,Land_use,Age_years,B_F_max,B_F_min,Rn_dpm.L,Elevation_m,Area_m2,Perimeter_m,Volume_m3,SI,General_comments
10C,2019-08-26,12:32:00,51.80564,-103.37805,16.9,33,16.9,"SE, SC",0.8,3.1,3.1,92.9,18.5,86.3,8.07,1033,0.59,8.31,16.3,18.8,1.86,987,0.6,7.76,552.3292143,709.2,NA,NA,18.5,18.5,18.5,19,2,N,2.867802083,1.914902708,0.11,0.00276,67.55,0.02,1910,33.45,2785.179017,27.728,2308.742714,177.55,692.0289855,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.37,131.21,14.24,NA,450.2825666,17.12723673,0.180211445,191.1965187,0.283596222,0.008383253,0.313446562,8.793464688,0.045149717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,-30.355,27.1,92.52000000000001,0.45,1.54,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.004066875,0,NA,NA,NA,NA,NA,NA,in elk pasture
58C,2019-08-22,14:08:00,52.64003,-107.45976,24.7,100,11,"AK, SC, RR",0.32,2.2,2.2,93.2,17.6,88.9,8.51,312.7,0.18,8.42,15.4,69.4,6.95,299.9,0.18,8.3,160.4965563,707.2,NA,NA,17.6,18.4,17.6,18.2,2,N,27.1782027,7.9226598,0.11,0.00653,35.95,0.02,1220,44.468,3702.581182,19.064,1587.34388,145.95,186.8300153,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189.63,11.32,NA,545.7662365,21.31147012,1.009015579,178.4317248,0.26967779,0.009657549,0.21531303,6.212793223,2.277554088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.002693508,0.001238484,NA,NA,NA,NA,NA,NA,NA
70C,2019-08-16,09:11:00,50.39629,-109.11735,17.8,100,5,"AK, SC, RR",1.7,1.8,1.8,93.5,15,80.6,8.08,488.5,0.29,8.15,14.7,81.8,8.28,486,0.3,8.03,252.7160627,694.2,NA,NA,15,15.5,15,15.5,3,N,6.772882502,5.690872523,0.04,0.02,7.85,0.03,196.75,70.15,5840.965862,3.819,317.9850125,47.85,9.8375,6.558333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,316.83,6.48,NA,1386.949858,57.59494206,0.872217004,148.3476841,0.232852732,0.005119991,0.198148808,6.104367443,0.058493749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1899999999999995,-32.290000000000006,17.255000000000003,102.655,0.29000000000000004,1.71,6.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,5.82308e-4,0,132.96,NA,NA,NA,NA,NA,"Radon collected at 9:15, macrophytes submerged and emengent, water is pumped into dugout via pipes, pump running, surrounded by paasture, next to freefight lake"
15A,2019-08-06,13:35:00,49.52991,-101.89362,26.7,10,1.8,"MM, AK",0.47,4.8,4.8,89.9,24,105.1,8.75,1000,0.5,8.57,23.3,76.8,6.48,983,0.5,8.45,533.6089018,704.6,NA,NA,24,24.3,24,24.5,3,Y,38.06576362,32.35621738,0.03,0.12,0.99,0.16,1130,64.185,5344.29642,19.313,1608.076603,30.99,9.416666667,7.062499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.93,295.38,22.36,NA,615.773504,19.88206958,0.460881095,151.9150127,0.201076278,0.005070279,0.268045032,6.336409111,0.050713898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.885,-31.41,37.54,292.4,0.625,4.875,9.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Domestic,NA,0.013682541,-0.012226766,2.24,NA,NA,NA,NA,NA,"Very tall reeds (>6ft), radon collected at 2:30 pm, pump in middle of dugout, floating chamber with 60 mL syringe"
10D,2019-08-26,11:45:00,51.80381,-103.40324,18.2,20,17.1,"SE, SC",0.9,0.9,0.9,95.4,18.2,89.2,8.37,2290,1.37,7.91,17.5,73.7,7.01,2275,1.38,7.84,1267.913672,709.2,NA,NA,18.2,18.7,18.2,18.3,1,N,3.66671395,1.909422878,0.05,0.00299,1.44,0.01,1150,74.242,6181.681932,24.271,2020.899251,51.44,384.6153846,114.99999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416.9,324.11,24.86,NA,2435.730197,93.14096876,1.416745136,110.6972733,0.164415913,0.009376275,0.249020855,7.019338525,0.030462384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.003576032,7.28218e-4,NA,NA,NA,NA,NA,NA,"flowing well, surrounded by cattails, small mounds on either side, farmer does not know age of DO since he rents the land"
55B,2019-07-23,09:01:00,49.97314,-101.76761,28,40,9,"AK, RR",0.71,5.5,5.5,95.7,21.8,121.9,10.57,291.3,0.15,9.35,8.8,0.8,0.09,290.9,0.2,7.3,149.3270276,715.9,NA,NA,21.8,22,21.8,21.9,NA,Y,11.51433583,12.569035,0.03,0.00489,0.98,0.02,814.54,29.093,2422.398002,15.051,1253.205662,30.98,166.5725971,40.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,129.66,4.17,NA,114.3335543,3.995006321,0.511015103,107.6882677,0.151292319,0.005607545,0.266853859,6.849298557,0.025383089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21000000000000002,-29.770000000000003,44.125,278.34000000000003,0.735,4.64,7.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.011014882,-8.8827e-4,3.78,NA,NA,NA,NA,NA,"Pump in dugout, canola on one side, cat tails, gravel roads on others"
30B,2019-08-19,16:46:00,51.3432,-108.06297000000001,21.8,2,7.6,"MM, AK",0.29,2.4,2.4,84.5,20.2,170,15.54,592,0.33,9.66,15.8,1.2,0.12,556,0.33,8.54,307.1033389,707.9,NA,NA,20.2,19.2,20.2,19.1,1,Y,80.193644,74.409056,0.08,0.06,8.32,0.09,1880,38.151,3176.602831,27.162,2261.615321,88.32,31.33333333,20.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.1,201.19,75.45,NA,54.85726731,1.983127449,0.293389519,105.6129366,0.151257885,0.004672706,0.2361875,6.284215025,0.07365886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0149999999999997,-26.034999999999997,49.835,176.835,0.83,2.9450000000000003,4.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.00845018,0,NA,NA,NA,NA,NA,NA,Used Van Dorn
58A,2019-08-22,12:24:00,52.62406,-107.45499,24.9,85,7.1,"AK, RR, SC",0.86,1.9,1.9,72.2,17.3,103.1,9.83,2740,1.71,8.41,14.7,14.6,1.46,3352,2.25,7.85,1525.271009,707.2,NA,NA,17.3,18.5,17.3,18.5,1,N,10.62763194,3.515291944,0.11,6.35e-4,66.37,0.06,7350,154.819,12890.84097,118.839,9895.004163,176.37,11574.80315,122.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.48,804.15,45.29,NA,1463.067021,57.23703696,1.053872113,90.65065364,0.136553264,0.003468928,0.304033489,8.775707615,0.061795639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.005337859,6.46488e-4,0.88,NA,NA,NA,NA,NA,Radon collected at 12:25. '1915'
65A,2019-08-13,09:29:00,52.55168,-103.89573,17.9,5,2.7,"SE, SC",3.7,3.7,3.7,78.9,18.9,93,8.64,270.1,0.15,8.47,17.7,16.5,1.47,302.2,0.17,7.77,138.2805416,718.5,NA,NA,18.9,18.9,18.9,18.9,1,N,4.781675389,2.722888944,0.08,0.00517,30.7,0.00839,914.9,33.329,2775.10408,14.44,1202.331391,110.7,176.9632495,109.04648390941597,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148.74,5.18,NA,450.5852357,17.19294154,0.803166074,80.58733018,0.120430686,0.319828531,0.266024842,7.486561945,0.291388551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.015,-30.79,9.16,13.969999999999999,0.155,0.235,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.002921614,0,NA,NA,NA,NA,NA,NA,NA
66A,2019-08-02,11:43:00,50.12535,-103.86206,31.6,0,4.5,"SE, HJ",1.95,2.3,2.3,81.6,23.7,98.2,8.28,1446,0.74,8.73,17.5,5.2,0.5,1347,0.75,8.22,786.9028845,709.9,NA,NA,23.7,22.2,23.7,22.4,3,Y,6.119552322,4.613498622,0.04,0.00646,11.52,0.06,1500,79.692,6635.470441,28.094,2339.217319,51.519999999999996,232.1981424,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.48,382.05,32.3,NA,473.6123129,15.51791164,0.180851768,88.2333271,0.118144446,0.04310185,0.270468079,6.488517012,0.062528008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.785,-29.88,37.150000000000006,198.28,0.62,3.305,6.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,0.010077836,0.005087868,5.67,NA,NA,NA,NA,NA,Lots of snails
56C,2019-08-01,11:32:00,49.93433,-105.29492,24.7,5,10.3,"SE, SC",0.56,3.7,3.7,106,20.6,126.5,11.27,811,0.43,9.17,10.1,1,0.11,809,0.57,7.21,426.4578985,694.6,NA,NA,20.6,19.9,20.6,21.1,1,N,240.2835528,245.7670268,0.16,0.28,7.33,0.33,1780,47.966,3993.838468,27.136,2259.450458,167.33,6.357142857,5.393939393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.89,224.77,10.78,NA,132.7925249,4.653730233,0.723396022,70.90161907,0.098780713,0.006386396,0.271306406,6.993045909,0.038451389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.045,-35.11,144.92000000000002,621.7249999999999,2.415,10.365,5.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010819431,0.001000028,NA,NA,NA,NA,NA,NA,Lots of filamentous algae
61B,2019-07-30,01:02:00,50.24011,-105.99783,27.5,50,17,"AK, MM",0.17,1.6,1.6,91.9,19.9,87,7.83,4088,2.43,8.04,17.2,41.4,3.96,3847,2.43,7.83,2299.883595,698.4,NA,NA,19.9,19.9,19.9,19.6,NA,N,17.82260907,13.57075177,1.63,0.0054,85.53,0.03,3550,40.074,3336.7194,38.852,3234.970858,1715.53,657.4074074,118.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,3342,167.97,111.54,NA,837.9324005,29.85475122,5.642387281,66.13019737,0.092778955,0.09860576,0.353362515,9.244862077,0.599908759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.975,-26.22,36.305,314.29499999999996,0.605,5.24,10.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.005429173,8.02571e-4,1.76,NA,NA,NA,NA,NA,Rad collected at 1:26
56A,2019-08-01,10:11:00,49.98365,-105.28638,22.2,0,7.4,"SE, SC",3.4,3.4,3.4,91.8,21.4,93.5,8.17,3137,1.77,9.08,10.4,1.2,0.12,7441,5.83,7.23,1752.830416,700.9,NA,NA,21.4,22.6,21.4,21.9,1,N,5.149221642,3.705196692,0.04,0.00815,1.86,0.02,1450,42.933,3574.771024,24.762,2061.781848,41.86,177.9141104,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1766.3,191.21,109.42,NA,159.2706346,5.470156207,0.654397637,62.73925942,0.086100775,0.080969338,0.282196318,7.108139087,0.047926134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,0.018134951,-4.20891e-4,2.52,NA,NA,NA,NA,NA,NA
10E,2019-08-26,10:59:00,51.79862,-103.40493,18.6,10,4.6,"SE, SC",1.7,2.6,2.6,99.6,18.8,90.3,8.37,1433,0.82,8.14,15.7,53.2,5.14,2267,1.44,7.17,779.5111455,709.7,NA,NA,18.8,19.1,18.8,19.1,2,N,6.592900375,3.360248125,0.02,0.00407,3.64,0.01,1050,35.508,2956.53622,20.99,1747.710241,23.64,257.985258,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.65,144.8,17.69,NA,442.9302726,16.69097966,0.164660113,28.96142775,0.042658372,0.002254896,0.295565073,8.208670833,0.055278607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005279555,3.79144e-4,NA,NA,NA,NA,NA,NA,built in 2017
56B,2019-08-01,12:46:00,49.98283,-105.30247,22.3,33,14,"SE, SC",1.14,2.5,2.5,89.4,21.4,92.1,8.08,2635,1.47,9.65,17.5,1.2,0.12,2442,1.48,9.41,1465.165586,701.4,NA,NA,21.4,23.2,21.4,22.1,3,N,42.18983907,34.84619685,0.1,0.13,4.75,0.19,2050,39.377,3278.68443,33.917,2824.063281,104.75,15.76923077,10.789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.4,219.77,52.13,NA,85.91132547,2.956815447,0.61441458,16.23124872,0.022332538,0.006692084,0.304595391,7.691451943,0.142494092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.015,-21.72,56.879999999999995,236.355,0.945,3.9399999999999995,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,0.00688211,0,3.52,NA,NA,NA,NA,NA,NA
61A,2019-07-30,11:11:00,50.23992,-106.12127,25.5,30,10.8,"AK, MM",0.96,1.2,1.2,90.4,19.2,96.7,8.99,1051,0.43,10,17.3,66.2,6.23,1003,0.59,9.8,562.541722,699.2,NA,NA,19.2,19.2,19.2,18.8,NA,N,9.551300625,7.992154625,0.04,0.03,17.28,0.05,1530,17.143,1427.393838,26.125,2175.270608,57.28,51,30.599999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.92,98.31,22.08,NA,55.25525992,2.030867314,0.580230013,-25.16389461,-0.036305116,0.065596821,0.269768945,7.307013571,0.070728472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51,-28.91,39.195,207.11,0.65,3.45,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.004330385,0.002669009,NA,NA,NA,NA,NA,NA,"Rad collected at 11:30, submerged macrophytes, clean reduction in water level"
FH,2020-05-29,NA,50.776242,-104.604241,NA,5,NA,"RR, NL",0.91,1.9,0,92.9,15.2,79.3,7.86,237.1,0.14,8.41,13.9,67.4,6.93,225.9,0.14,8.05,NA,718.4,NA,NA,15.2,16.3,15.2,15.7,NA,NA,NA,NA,0.06,0.00779,3.13,0.02,989.23,36.415,NA,21.624,NA,63.13,NA,49.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56A,2020-06-03,09:55:00,49.98365,-105.28638,20.5,0,10.4,"RR, KF",1.4,3.6,0,79.2,17.3,98.7,9.36,3828,2.03,8.68,7.8,5,0.57,5910,4.93,7.3,NA,NA,NA,NA,17.3,18.8,17.3,18.2,NA,NA,NA,NA,0.13,0.04,0.33,0.06,1670,68.701,NA,28.692,NA,130.33,NA,27.833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very little exposed sediment, sampled dry flux from a small dry patch with ~10% plant cover"
56C,2020-06-03,11:50:00,49.98365,-105.28638,20.1,10,11.4,"RR, KF",0.84,2.6,0,80.7,16.6,79.2,7.51,943,0.47,8.05,16.6,73.9,7.05,944,0.47,8.09,NA,NA,NA,NA,16.6,16.6,16.6,17.2,NA,NA,NA,NA,0.00853,0.41,184.87,0.49,1480,61.57,NA,23.665,NA,193.4,NA,3.020408163265306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very windy day, no exposed sediment - all grass all around dugout"
LS,2020-06-04,NA,49.365196,-103.530343,NA,20,NA,"RR,NL",NA,4.3,0,91.6,17.8,114.7,10.84,905,0.52,8.97,15.9,0.32,2.9,876,0.53,7.68,NA,707.2,NA,NA,17.8,18.2,17.8,18.5,NA,NA,NA,NA,0.14,0.00144,6.47,0.02,1150,50.214,NA,19.665,NA,146.47,NA,57.49999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,2020-06-04,12:15:00,49.376693,-103.506082,NA,5,13.2,"RR,NL",0.16,3.5,0,81.9,7,76.3,7.2,358.2,0.2,7,17.6,73,6.91,356.7,0.2,7.88,NA,NA,NA,NA,17.7,19,17.7,19,NA,NA,NA,NA,0.00228,0.00614,1465.72,0.03,3116.96,44.806,NA,22.128,NA,1468,NA,103.89866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14A,2020-06-05,10:46:00,51.04659,-104.65096,19,40,2.4,"RR, NB",1.15,3.8,0,102.2,16.2,58,5.61,3568,2.3,8.48,12,3.8,0.39,5074,3.73,7.46,NA,NA,NA,NA,16.2,17.6,16.2,17.4,NA,NA,NA,NA,0.03,2.35,2177.72,2.32,4800,112.099,NA,54.953,NA,2207.72,NA,2.0689655172413794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14B,2020-06-05,12:21:00,50.99505,-104.68559,21.5,10,2.4,NA,0.3,1.6,0,87.5,19.1,91,8.4,965,0.54,8.61,15,39.6,3.95,881,0.54,8.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.48,209.58,0.53,1930,71.612,NA,30.333,NA,229.58,NA,3.641509433962264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56A,2020-06-30,NA,49.98365,-105.28638,20.8,100,1.1,NA,1.45,3,0,111.8,19.9,897.3,7.78,3847,2.27,8.79,13.3,4.5,0.46,6667,4.84,7.66,NA,693.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00828,0.02,196.48,0.04,1730,70.168,NA,28.044,NA,204.76,NA,43.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB2,2020-06-22,11:45:00,49.90982,-104.44123,20.5,60,4.1,"RR, BM",0.38,2.3,0,104,17.2,201.3,19.51,7.31,0.43,9.4,14.4,13.1,1.06,690,0.43,8.77,NA,NA,NA,NA,17.2,18.5,17.2,18.4,NA,NA,NA,NA,0.04,0.85,342.67,0.85,1500,49.962,NA,21.964,NA,382.67,NA,1.7647058823529411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Surrounded by vegetation
CB1,2020-06-22,NA,49.85506,-104.4464,NA,20,1,"RR, BM",0.59,NA,0,104,16.4,NA,12.14,2096,1.3,8.11,15.3,NA,8.84,2040,1.3,7.9,NA,NA,NA,NA,16.4,18,16.4,18,NA,NA,NA,NA,0.09,0.02,22.65,0.02,1030,26.061,NA,17.65,NA,112.65,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Approximately 50-70 years old, filled/pumped with stream water, ""dry"", last dredged - 15 years ago, hasn’t been gauged (?)"
LHM2,2020-06-23,12:30:00,49.39108,-103.45554,27.2,65,1.4,NA,1.3,1.3,0,104,21.6,177.3,15.25,1455,0.79,9.77,16.6,106.7,10.31,1302,0.79,9.61,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.35,321.93,0.43,3220,50.991,NA,36.511,NA,351.93,NA,7.488372093023257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LHM1,2020-06-23,11:15:00,49.30926,-103.45449,24,5,1.6,NA,0.13,1.3,0,104,20.3,271.2,24.49,614,0.32,10.32,15.7,3.9,0.39,559,0.33,8.35,NA,710.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.38,8.17,0.63,2610,29.858,NA,32.407,NA,108.17,NA,4.142857142857142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC1,2020-06-26,11:30:00,50.62983,-106.14088,29.3,20,4.8,"RR, BM",0.77,1.2,0,102.4,22.7,102.3,8.84,425.7,0.21,8.46,21.1,84.5,7.38,414.3,0.22,8.35,NA,706.4,NA,NA,22.7,24.4,22.7,24.5,NA,NA,NA,NA,0.00119,0.19,357.9,0.24,2510,48.889,NA,31.753,NA,359.09,NA,10.458333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14B,2020-06-29,NA,50.99505,-104.68559,20.4,100,2.4,"RR, BM",0.23,1.2,0,78,19.9,105.2,9.59,1000,0.56,8.89,19.2,55.2,5.11,997,0.56,8.81,NA,706.3,NA,NA,19.9,20.5,19.9,20.2,NA,NA,NA,NA,0.00385,0.47,236.92,0.51,1880,75.069,NA,30.258,NA,240.76999999999998,NA,3.6862745098039214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,NA,NA,NA,NA,NA,NA,Filling
